"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1921739694569877611","Mon May 12 01:30:22 +0000 2025","2","Tidak ada orang yang keracunan karena gambar meme tapi banyak orang yang keracunan karena MBG. Namun agaknya sejauh ini takada satu pun kasus keracunan MBG diperkarakan secara hukum. Mau heran tapi ini republik hompimpah.","1921739694569877611","","","in","Jakarta Selatan, DKI Jakarta","0","0","1","https://x.com/denismalhotra/status/1921739694569877611","478829168","denismalhotra"
"1921369671279726677","Mon May 12 01:17:56 +0000 2025","0","@ARSIPAJA Setuju.... Begitu mau tawuran langsung kasih MBG...auto gagal tawurannya mampir ke rsu terdekat dulu akibat keracunan makanan wkwkwkkw","1921736566495695282","","ARSIPAJA","in","milky ways","0","0","0","https://x.com/LL__Cool__Z/status/1921736566495695282","299777181","LL__Cool__Z"
"1921561545261359221","Mon May 12 01:15:24 +0000 2025","0","@CNNIndonesia Kasus keracunan sptnya akan terjadi terus krn MBG dgn anggaran 10K berarti margin laba catering tipis sekali. Dampaknya akan sangat sulit menjaga scr konsisten kwalitas MBG. Kenapa ? Krn catering spt berlari ditepi jurang kiri kanan. Dengan naik turunnya harga bahan baku maka","1921735930580439329","","CNNIndonesia","in","Kota Jogja,DIY,Indonesia","0","0","0","https://x.com/herry_zudianto/status/1921735930580439329","170171658","herry_zudianto"
"1921409302209912880","Mon May 12 01:07:34 +0000 2025","0","@Metro_TV MBG kalian aja bikin anak2 keracunan","1921733958712303737","","Metro_TV","in","","0","0","0","https://x.com/Sya_dayy/status/1921733958712303737","2320223304","Sya_dayy"
"1921561545261359221","Mon May 12 01:02:23 +0000 2025","0","@CNNIndonesia Potensi keracunan MBG dipastikan akan terus berlanjut kalau tidak dilakukan evaluasi menyeluruh thd pelaksanaan teknis pada setiap SPPG. Memproduksi dan distribusi 3000 paket setiap hari menyimpan potensi eror pada tiap tahapnya yang potensial terkontaminasi bakteri pathogen!!","1921732653566545929","","CNNIndonesia","in","Indonesia ","0","0","0","https://x.com/sadili69920/status/1921732653566545929","1848659256679313408","sadili69920"
"1921732579981394177","Mon May 12 01:02:05 +0000 2025","0","Anak2 dan guru2 yg keracunan ini udah pasti g mau makan mbg lagi. Teman2nya yg nyaksiin juga pasti trauma. Kita kalau punya pilihan mau makan apa pasti kita ngejauhin yg pernah bikin kita trauma.","1921732579981394177","","","in","","0","0","0","https://x.com/meldotpi/status/1921732579981394177","347592468","meldotpi"
"1921720729130684471","Mon May 12 00:35:08 +0000 2025","0","@ARSIPAJA udah keracunan mbg lalu dipaksa ikut uji coba fucksin tbc","1921725796298686553","","ARSIPAJA","in","","0","0","0","https://x.com/wlaha_sarimbit/status/1921725796298686553","1080657285842518016","wlaha_sarimbit"
"1921510889468882980","Mon May 12 00:33:00 +0000 2025","0","@JoshGrobax Keracunan menu paket MBG batal tawuran malah meninggoy","1921725260904185930","","JoshGrobax","in","Indonesia","0","1","0","https://x.com/Ari3Pras/status/1921725260904185930","4200694752","Ari3Pras"
"1921724605154070790","Mon May 12 00:30:25 +0000 2025","1","Jika kualitas dan pengawasan tak kunjung dibenahi maka program yang katanya bergizi ini justru berpotensi menjadi malapetaka massal yang disponsori negara. #laporsehat #wardaya #MakanBergiziGratis #KeracunanMBG #Keracunan #MBG","1921724608505315491","","LaporSehat","in","Indonesia","0","0","0","https://x.com/LaporSehat/status/1921724608505315491","1246291567188434945","LaporSehat"
"1921724605154070790","Mon May 12 00:30:25 +0000 2025","1","Tahun 2023 saja tanpa program MBG Indonesia sudah mencatatkan 1.110 kasus keracunan makanan menurut laporan BPOM. Artinya pengawasan pangan kita memang sudah amburadul sejak lama. https://t.co/4kG43KCNww","1921724607586861465","","LaporSehat","in","Indonesia","0","1","0","https://x.com/LaporSehat/status/1921724607586861465","1246291567188434945","LaporSehat"
"1921724605154070790","Mon May 12 00:30:24 +0000 2025","0","99 99% program MBG berhasil masukin anak-anak ke RS? Total sudah ada 1.372 kasus keracunan makanan akibat program MBG di berbagai daerah. https://t.co/o1CRgLQBik","1921724605154070790","https://pbs.twimg.com/media/GqtWWBoWkAAf48F.jpg","","in","Indonesia","0","1","0","https://x.com/LaporSehat/status/1921724605154070790","1246291567188434945","LaporSehat"
"1921422552955806053","Mon May 12 00:22:54 +0000 2025","0","@ekosunarman @henrysubiakto @RadioElshinta Klo mau fair masalah adab noh presiden anggap keracunan MBG hanyalah angka","1921722718698782857","","scndchnc_","in","Brisbane, Queensland","0","0","0","https://x.com/scndchnc_/status/1921722718698782857","929081521813708800","scndchnc_"
"1920733315260424672","Mon May 12 00:17:44 +0000 2025","0","@annonim170 @Ozyyd @kegblgnunfaedh Jangan lupa tragedi 1998 di mana @prabowo culik 13 aktivis plus tragedi 2019 di mana Wowo korbankan 9 nyawa pendukungnya sendiri. Dan sekarang nambah korbannya Wowo berupa ratusan bocil yang keracunan MBG.","1921721417298559129","","annonim170","in","","0","0","0","https://x.com/JanuarAnni63084/status/1921721417298559129","1649211953578127360","JanuarAnni63084"
"1921616894412341709","Mon May 12 00:14:46 +0000 2025","0","@barcastuff_idn Keracunan MBG","1921720669412192753","","barcastuff_idn","in","","0","0","0","https://x.com/thetopofmylung/status/1921720669412192753","1091662945161859072","thetopofmylung"
"1921439597046747367","Mon May 12 00:08:58 +0000 2025","0","@KangManto123 Pasti kamu sudah Keracunan MBG cerdas Mekmekmek","1921719212646551664","","KangManto123","in","𝐆𝐮𝐠𝐞𝐥 𝐌𝐞𝐩","0","0","0","https://x.com/MisisVi/status/1921719212646551664","993114371692769280","MisisVi"
"1921681828676587631","Mon May 12 00:02:30 +0000 2025","0","@Endruuw11 Lu enak ngetweet dapet duit 400 perak sambil bilang MBG terus berjalan sementara kita tinggal liat berita berapa anak keracunan. Fuck you and may you rot in hell","1921717582060491004","","Endruuw11","in","","0","1","0","https://x.com/JBkukis/status/1921717582060491004","1281211784376942592","JBkukis"
"1921418062110044282","Sun May 11 23:49:55 +0000 2025","0","@txtdrimedia iy btul mbg bisa meredam tawuran krn kan anak2ny keracunan jd mau tawuran jg ga sempet","1921714418296950896","","txtdrimedia","in","","0","0","0","https://x.com/bloemenbloeien/status/1921714418296950896","989449871353507841","bloemenbloeien"
"1921459171897000113","Sun May 11 23:48:26 +0000 2025","0","@DS_yantie Katanya pak @prabowo Indonesia terang! Jangan bilang pak kalau anda tak percaya data anda saja ngomongin MBG percaya data klau 99 % program bapak itu berhasil meski hampir ribuan anak sekolah mengalami keracunan. Sekarang bapak ditampol sendiri oleh data dunia","1921714044806799851","","DS_yantie","in","","0","0","0","https://x.com/SitiRom05533469/status/1921714044806799851","1742049679037407232","SitiRom05533469"
"1921710081302831560","Sun May 11 23:32:41 +0000 2025","0","https://t.co/mqp4F1SirG Hasil uji lab keracunan MBG di Bogor akan diumumkan 12 Mei 2025. #mbgbukalapangankerja #keracunan #beritaterkini #berita","1921710081302831560","","","in","","0","1","0","https://x.com/kulturnativ_id/status/1921710081302831560","1892749377510526977","kulturnativ_id"
"1921708680497475627","Sun May 11 23:27:07 +0000 2025","0","Presiden Prabowo mengeklaim keberhasilan program MBG mencapai 99 99% meski terdapat kasus keracunan di berbagai daerah. Namun pengamat kebijakan publik Dr. Rini Syafri menegaskan ini klaim berbahaya. #FlashNews #Nasional https://t.co/adCQd581bE https://t.co/2JsGpq49KT https://t.co/aI0ODfHMxo","1921708680497475627","https://pbs.twimg.com/media/GqtH21cWYAALs_8.jpg","","in","","0","0","0","https://x.com/Niyahniyah014/status/1921708680497475627","1865755556126101504","Niyahniyah014"
"1921705094774452699","Sun May 11 23:12:52 +0000 2025","7","Kasihan para siswa yg keracunan !! Yang didapat bukannya makanan bergizi tapi makanan yang tidak sehat karena bahan yg dimasak sudah tidak higienis lagi. Cita-cita Indonesia emas bisa gagal jika program MBG pelaksanaannya seperti ini. https://t.co/ReCAfPZRWO","1921705094774452699","","","in","Indonesia","0","3","3","https://x.com/DoankWarto/status/1921705094774452699","938664737369341952","DoankWarto"
"1921586659688132995","Sun May 11 23:08:45 +0000 2025","0","@Dandhy_Laksono Haha..Ini sih bukan jenis menu Program Andalang Paman Gemul MBG yg kontroversial itu? Di jamin penikmatnya gak bakal Keracunan makanan malah akan naik BB -nya 2 (dua) digit sepulang dari Manggarai Flores. ","1921704057900577206","","Dandhy_Laksono","in","","0","1","0","https://x.com/JakaGolook71/status/1921704057900577206","1791804792379224064","JakaGolook71"
"1921461398405530100","Sun May 11 22:52:31 +0000 2025","0","@mardigu024 Kebanyakan ngeracunin anak bangsa lewat MBG alhasil otak nya si pejabat yg keracunan","1921699972711358942","","mardigu024","in","","0","1","0","https://x.com/RossiOci195906/status/1921699972711358942","1814417115132375041","RossiOci195906"
"1921435262288101413","Sun May 11 22:44:53 +0000 2025","0","@Mdy_Asmara1701 serius MBG ini mencegah tawuran kalo yg makan keracunan duluan","1921698052676477095","","Mdy_Asmara1701","in","","0","1","0","https://x.com/enpeda1/status/1921698052676477095","1785846386862518272","enpeda1"
"1921689271691550849","Sun May 11 22:10:00 +0000 2025","0","Keracunan MBG Masih Terus Terjadi 36 Pelajar di Kota Bogor Dilarikan ke RS https://t.co/JigcNoWofo","1921689271691550849","","","in","","0","0","0","https://x.com/radaraktual/status/1921689271691550849","853782937782714368","radaraktual"
"1921439597046747367","Sun May 11 22:09:55 +0000 2025","0","@KangManto123 MBG ini baiknya hentikan dan bubarkan sj pak presiden @prabowo . Hnya Krn memenuhi janji kampanye tp mengorbankan bnyk siswa yg keracunan.. anggaran di efisensi dg TDK jelas hasil dan manfaat dr MBG.. yg dibutuhkan itu pekerjaan utk org tua anak2 itu","1921689251311141346","","KangManto123","in","","0","1","0","https://x.com/irfaniextrajoss/status/1921689251311141346","1739144107854077952","irfaniextrajoss"
"1921422552955806053","Sun May 11 22:07:45 +0000 2025","0","@adrbjm_4002 @henrysubiakto @RadioElshinta Kejahatan para politikus ud jauh dr adab dikritik dengan sopan pun ndak pernah mempan. Penerima MBG yg keracunan aja diabaikan walau dikritik kanan-kiri padahal kasus itu bisa mengarah ke fatality. Dan masih banyak kasus lain yg dikritik sopan tp ngga mempan. what should we do?","1921688705477067251","","adrbjm_4002","in","","0","2","0","https://x.com/SemprulPakualam/status/1921688705477067251","2615621960","SemprulPakualam"
"1921684194889244910","Sun May 11 21:49:49 +0000 2025","7","Mau sampe kapan kejadian keracunan MBG terus terulang...? gak salah kalo MBG diplesetkan jadi Makanan Beracun Gratis karena seringnya kasus keracunan MBG menimpa siswa dan guru... Daftar kasus keracunan MBG : 4 Oktober 2024 di Nganjuk Jatim 17 Januari 2025 di Sukoharjo https://t.co/DwSfLMalWT","1921684194889244910","https://pbs.twimg.com/media/Gqsxl0zbsAAfWro.jpg","","in","In her dream...","0","2","3","https://x.com/ferizandra/status/1921684194889244910","80559922","ferizandra"
"1921366618401042477","Sun May 11 21:48:09 +0000 2025","2","@AriefBrain @cozyaltruis Orang yang otaknya ketiggalan di WC umum itu adalah orang yang bikin program MBG dan ga peduli sama yang keracunan. meme doang ga bikin mati ya! Yang nyengsarain seperti koruptor lah memang pantas dibully.","1921683772606488839","","AriefBrain","in","","0","1","0","https://x.com/eyelibooaboy/status/1921683772606488839","1737422240965361664","eyelibooaboy"
"1921561545261359221","Sun May 11 21:45:20 +0000 2025","6","@CNNIndonesia Daftar kasus keracunan MBG : 4 Oktober 2024 di Nganjuk Jatim 17 Januari 2025 di Sukoharjo Jateng 19 Januari 2025 di Nunukan Kaltara 21 Februari 2025 di Pandeglang Banten 24 Februari 2025 di Waingapu NTT 14 April 2025 di Batang Jateng 21 April 2025 di Cianjur Jabar 23","1921683066969555402","","CNNIndonesia","in","In her dream...","0","1","0","https://x.com/ferizandra/status/1921683066969555402","80559922","ferizandra"
"1921561545261359221","Sun May 11 21:35:49 +0000 2025","0","@CNNIndonesia Hampir setiap hari ada berita anak keracunan MBG. Tapi pemerintah masih bercanda soal keracunan. Kampang","1921680669748482058","","CNNIndonesia","in","","0","0","0","https://x.com/hajia_dirh30477/status/1921680669748482058","1831846393377591296","hajia_dirh30477"
"1921540028750045682","Sun May 11 21:17:03 +0000 2025","0","@Kawai87Rin Itu nakes protes masalah MBG ya kesel soalnya standar MBG cuma dilihat dari apakah sasaran (yang kebanyakan siswa) keracunan atau enggak mana dibilang cuma sedikit dibandingkan fakta aslinya yang lebih dari 1000 korban. Nyawa warga cuma dianggap angka statistik.","1921675947217998013","","fauvineyard","in","404 not found","0","1","0","https://x.com/fauvineyard/status/1921675947217998013","928064503505235968","fauvineyard"
"1921675095879057474","Sun May 11 21:13:40 +0000 2025","13","Siswa keracunan MBG di Bogor bertambah jadi 210 orang seharusnya laporan begini jng ABS yg dilaporkan hanya 0 sekian % bila tak ada evaluasi total yg keracunan mungkin bisa sentuh ribuan jangan ABS lah laporannya https://t.co/OQrw6rE6Hm","1921675095879057474","https://pbs.twimg.com/media/GqspAosW0AAz8P4.jpg","","in","Zimbabwe ","1","8","6","https://x.com/V3g3L/status/1921675095879057474","224431376","V3g3L"
"1921561545261359221","Sun May 11 20:56:14 +0000 2025","3","@CNNIndonesia Bagi Prabowo anak2 yg meregang nyawa keracunan MBG ini hanyalah collateral damage angka statistik Tanpa empati Prabowo membanggakan program MBG dgn mengatakan anak2 yg keracunan ini hanya 0 005%... Bagi orang tua anak2 tsb kejadian ini adalah percobaan pembunuhan anak2 mrk","1921670708112859235","","CNNIndonesia","in","","0","2","0","https://x.com/malhamahkubro/status/1921670708112859235","21610108","malhamahkubro"
"1921096250826359034","Sun May 11 20:07:36 +0000 2025","0","@Zea_NorallIvory @maade @queenss_choco @an52145715 @jejaksigembel tapi kan kalo disuruh dateng ke lok syuting buat makan siang gratis jg gpp daripada siswa siswi makan program MBG ini and look at nowbanyak siswa siswi yg keracunan gara - gara program ini","1921658469460975741","","Zea_NorallIvory","in","","0","0","0","https://x.com/FishIkan444/status/1921658469460975741","1861789799054749696","FishIkan444"
"1921409302209912880","Sun May 11 19:49:35 +0000 2025","0","@Metro_TV ngurus MBG saja banyak yang keracunan","1921653935997079620","","Metro_TV","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/boxbonzaii/status/1921653935997079620","247168203","boxbonzaii"
"1921646579485679961","Sun May 11 19:20:21 +0000 2025","0","lebih ngurusin meme ai ciuman ketimbang mbg yg udh brp ratus org keracunan","1921646579485679961","","","in","bitter","0","0","0","https://x.com/dinosavur/status/1921646579485679961","1546015854390677504","dinosavur"
"1921036426860175445","Sun May 11 19:09:04 +0000 2025","0","@croixsanct Foto presiden ciuman adalah trahedi siswa keracunan MBG adalah statistik ","1921643740302660062","","croixsanct","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/EkoPriyono56/status/1921643740302660062","1256774265325498368","EkoPriyono56"
"1919498759559643214","Sun May 11 19:03:05 +0000 2025","0","@Asepso7777 @avveeeru @PRM_AD @defffffftones @reiayanyami siap si paling kaya trs lu makannya apa? mbg keracunan? ","1921642232353841581","","Asepso7777","in","","0","0","0","https://x.com/h1llsidemanor/status/1921642232353841581","1021725588778668032","h1llsidemanor"
"1921628833687429121","Sun May 11 18:09:50 +0000 2025","0","anak-anak yang keracunan MBG tuh di kasih pertanggungjawaban gak sih?","1921628833687429121","","","in","Gadjah Mada University","0","0","0","https://x.com/jogjakes/status/1921628833687429121","1780953701362118656","jogjakes"
"1921036426860175445","Sun May 11 17:59:49 +0000 2025","0","@croixsanct Kan katanya MBG sukses 99 9(?)% dan yang keracunan itu hoax lah karena ga biasa minum susu (cmiiw yaa) karena ga Makan Pake sendok lah ","1921626312269086888","","croixsanct","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/AdyaParamita/status/1921626312269086888","1320519743120396288","AdyaParamita"
"1921618092137816490","Sun May 11 17:27:09 +0000 2025","11"," Rincian 210 siswa yg keracunan MBG di Bogor: ▶️ 34 org menjalani rawat inap ▶️ 47 org menjalani rawat jalan ▶️ 129 org mengalami keluhan ringan ‼️ Total hingga 11 Mei 2025: 1.315 org","1921618092137816490","","","in","","2","2","6","https://x.com/poin_opini/status/1921618092137816490","1280164202","poin_opini"
"1921613753977536911","Sun May 11 17:09:55 +0000 2025","16","Ayah ku sampe muak liat berita itu2 aja yg dibahas sampe dibilang pekara meme gitu aja pun sibuk kali kek ga ada aja yg lebih penting buat diurus. Itu yg keracunan mbg keburu tenggelam beritanya cuma perkara bahas kasus meme gjls ","1921613753977536911","","","in","","0","0","4","https://x.com/taksibuk/status/1921613753977536911","1372575479459315712","taksibuk"
"1921612740314984534","Sun May 11 17:05:54 +0000 2025","0","Setelah itu hati gua teriris brutal saat mendapatkan berita anak tk keracunan karena program mbg ","1921612742508658902","","Serotouonin","in","20 | they/them","0","0","0","https://x.com/Serotouonin/status/1921612742508658902","1358078151046225920","Serotouonin"
"1921418062110044282","Sun May 11 16:47:49 +0000 2025","0","@txtdrimedia Setuju sama BGN. Daripada tawuran karena lapar mending keracunan ayam asem &amp; sayur berlendir nya MBG biar para siswa beristirahat dgn tenang di rumah sakit. Lanjutkan","1921608192863211773","","txtdrimedia","in","Bandung, Indonesia","0","0","0","https://x.com/Jackkass99/status/1921608192863211773","1131475113486872576","Jackkass99"
"1921400321013916002","Sun May 11 16:41:40 +0000 2025","0","@DraftAnakITB How can you say about anak yg keracunan MBG tapi tidak ada respon yg baik dari presiden? Malah mengatakan programnya berjalan baik karena hanya segelintir anak yg keracunan so sad kamu mendukung orang seperti itu","1921606644368015746","","DraftAnakITB","in","","0","0","0","https://x.com/evnchve_h0o/status/1921606644368015746","1665155994954129408","evnchve_h0o"
"1921561545261359221","Sun May 11 16:22:39 +0000 2025","0","@CNNIndonesia gubernur jawa barat lebih irit bicara tentang keracunan MBG ya. padahal pas awal-awal mah semangat sekaleee.. https://t.co/S7FNGC25pk","1921601858415591815","https://pbs.twimg.com/media/GqrmtNcboAAiJ4F.jpg","CNNIndonesia","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/echoPiR/status/1921601858415591815","3193742610","echoPiR"
"1921598623261089994","Sun May 11 16:09:48 +0000 2025","1","Tujuan utama udah melenceng jauh yang bertujuan untuk memperbaiki gizi faktanya beberapa menu MBG dianggap kurang bergizi karna komposisi tdk lengkap. Tata kelola udah jelas gagal implementasinya kacau. Banyak yang keracunan dsb Evaluasi jangan harap. Terlalu anti kritik","1921598623261089994","","","in","","0","0","0","https://x.com/saturngguk/status/1921598623261089994","1814593134879514628","saturngguk"
"1921598514007507306","Sun May 11 16:09:21 +0000 2025","0","214 siswa di Bogor jawa barat keracunan MBG makanan Bergizi Gratis -------------------------------- Madrid klub PSSI Arema Malang #MediaTempoPengkhianatBangsa MediaPemusnah FaktaNyata https://t.co/mrNBub0tnQ","1921598514007507306","https://pbs.twimg.com/ext_tw_video_thumb/1921598464695078912/pu/img/61CRG-Hvhq3Cr05Y.jpg","","in","","0","0","0","https://x.com/mahfudingtg/status/1921598514007507306","1575779500373078016","mahfudingtg"
"1921596624544964622","Sun May 11 16:01:51 +0000 2025","0","Yang keracunan MBG cuma 0 05% Itu sangat kecil dibandingkan.... Yang keracunan OMON OMON 58 6% Nyawa rakyat di atas kertas menjadi angka dan statistik semata.... Angka tanpa makna -Miris-","1921596624544964622","","","in","Kebon Genjer","0","0","0","https://x.com/Joker_UlosowoX/status/1921596624544964622","1894293449064812544","Joker_UlosowoX"
"1921418062110044282","Sun May 11 15:48:58 +0000 2025","0","@txtdrimedia Bener kalo keracunan MBG kan ntar lemes gak jadi tawuran deh","1921593383362941012","","txtdrimedia","in","Tentakel Cumi","0","0","0","https://x.com/Slipkenyot/status/1921593383362941012","306601204","Slipkenyot"
"1921369671279726677","Sun May 11 11:57:46 +0000 2025","0","@ARSIPAJA Ga cma bisa cegah tawuran tapi mncegah siswa mkin cerdas krn seringnya kasus keracunan.jgn smpe nnti makan bergizi gratis mnjdi makan ber*c*n gratis.urus food estate yg satu tmpat aja ga bsa hsil ga da.bgnilah jdinya klo urus ngra pnuh omon smua bsa dipechkan dgn mbg.ruwet","1921535199088722306","","ARSIPAJA","in","","0","0","0","https://x.com/Farasismyname/status/1921535199088722306","1241252494983888897","Farasismyname"
"1921534278355087558","Sun May 11 11:54:06 +0000 2025","56","wkt itu di tl ada nenek2 nyolong bawang digebukin sampe bonyok. info dari berita gak kalah sadis anak2 sekolah keracunan MBG mahasiswi bikin meme ditangkep. idup di indonesia beneran kayak di film distopia bedanya ga ada figuran buat gantiin luka atau darah lu. semuanya asli.","1921534278355087558","","","in","24 (she/her)","0","0","22","https://x.com/posicuntisme/status/1921534278355087558","1702515092309643264","posicuntisme"
"1921404604941541886","Sun May 11 11:30:12 +0000 2025","1","@rakyat_sekitar @rempeyek_kcng @Raden_Mas_Budi @Diionisius__ @arman_dhani Yaelah masih percaya aja sama pemerintah noh pemerintah yang harusnya adil aja bsa obrak abrik hukum demi anak belum cukup umur bisa jadi wapres. Apalagi bapak itu yang cuma di anggep angka sama pemerintah macem korban MBG yang keracunan cuma di anggep angka sama presidennya ","1921528263375044959","","rakyat_sekitar","in","In @donghae861015 Heart. :) ","0","2","0","https://x.com/Ita_Icupuchino/status/1921528263375044959","62453615","Ita_Icupuchino"
"1920955003134439464","Sun May 11 11:24:08 +0000 2025","0","@ChriestyanK @NOTASLIMBOY Lho presiden punya power buat menunda penandatanganan atau mengeluarkan PP buat menolak RUU TNI Tapi toh langsung prabs ttd kan? Oh kritik ga boleh merendahkan seenak udel? Coba ngomong ke korban dan keracunan MBG dibilang hoaks atau cuma statistik.","1921526736161853925","","ChriestyanK","in","","0","0","0","https://x.com/NotTadanoHuman/status/1921526736161853925","1517828498433339392","NotTadanoHuman"
"1921506617218003164","Sun May 11 11:20:31 +0000 2025","0","@WidiPrista Kalau sudah di tangan jaksa pasti seperti MBG.. Keracunan. Kalau proyek2 akan roboh selagi di bangun.. contoh Jembatan ambruk masih di kerjain.","1921525826165571791","","WidiPrista","in","Manado..  North Sulawesi..","0","0","0","https://x.com/NHenryp29864/status/1921525826165571791","1705475303571861504","NHenryp29864"
"1921369671279726677","Sun May 11 11:18:02 +0000 2025","0","@BADDIE_YUHH @ARSIPAJA Tujuan MBG mulia tinggal pastikan eksekusinya lebih ketat. Lanjutkan MBG dan terus benahi agar tidak ada lagi keracunan terjadi","1921525200106963362","","BADDIE_YUHH","in","","0","0","0","https://x.com/tukang_rejceh/status/1921525200106963362","758215573721407489","tukang_rejceh"
"1921511441011544308","Sun May 11 11:13:33 +0000 2025","0","@yxrtzzz ogeb nya keliatan bgt mending meredam yg udh kena keracunan aja mbg aja kt gua","1921524070639677683","","yxrtzzz","in","read my carrd byf | dnfwc","0","0","0","https://x.com/slaciaplain/status/1921524070639677683","1804902959047962624","slaciaplain"
"1921369671279726677","Sun May 11 11:13:09 +0000 2025","0","@ARSIPAJA jika begitu utk apa pelajar dikirim ke barak lebih baik MBG diperbanyak jadi 2 kali sehari tawuran hilang yg keracunan makin banyak","1921523969561153848","","ARSIPAJA","in","","0","0","0","https://x.com/Aa363738/status/1921523969561153848","1086555366807068672","Aa363738"
"1921436156333301902","Sun May 11 11:12:33 +0000 2025","5","@DS_yantie Hanya sebagian kecil perusahaan yg susah dan bangkrut sama kek MBG cuma 0 5% yg keracunan ","1921523820185194676","","DS_yantie","in","","0","0","0","https://x.com/Sgrdamai/status/1921523820185194676","193623463","Sgrdamai"
"1920874085183115728","Sun May 11 11:09:24 +0000 2025","0","@omyupras @yeritsukii @kooonyoool @MNLGHTofficial @_mardial_ keracunan itu sendiri cerminan dari salahnya sistem MBG scr sistemik. polamya bisa kamu liat dari kasus keracunan berulang di berbagai daerah alias emg masalahnya bukan cuma dari vendor tertentu tapi dari sistem pengawasan dan manajemen program MBG secara keseluruhan","1921523028330000730","","omyupras","in","내 방식대로 🏃‍♀️⚡","0","2","0","https://x.com/jjeonjaka/status/1921523028330000730","1172637285684133888","jjeonjaka"
"1921519667547422822","Sun May 11 10:56:03 +0000 2025","0","Ajaib ya keracunan puluhan anak hampir tiap hari tiada yg bertanggungjawab🇮🇩 https://t.co/aRyzj4WvMJ Dinas Kesehatan Kota Bogor mencatat total 210 orang menjadi korban keracunan diduga akibat mengkonsumsi makan bergizi gratis (MBG).","1921519667547422822","","","in","","0","1","0","https://x.com/sabdaprana/status/1921519667547422822","26702735","sabdaprana"
"1921204892552564803","Sun May 11 10:49:21 +0000 2025","4","@Liliputroma @flyingkisshua @moscatuo Yang wni itu bukan cuma kakaknya doang. Itu anak-anak sekolah yang keracunan gra2 mbg gak dianggap wni kah? Kamu seriusan nanya begini atau gimana?","1921517980191502685","","Liliputroma","in","Indonesia","0","0","0","https://x.com/LordCuan88/status/1921517980191502685","1711351999512596480","LordCuan88"
"1921069786693247084","Sun May 11 10:39:56 +0000 2025","0","@angeltyongx @detuective setauku guru ga dpt kak bener2 cuma siswa yg dapet. kemarin ada guru keracunan itu karena guru tersebut jd tester MBG dan karena keracunan MBG di sekolah guru itu berhenti sementara atau berhenti total (idk) cmiiw","1921515613056328075","","angeltyongx","in","Johnny Suh","0","0","0","https://x.com/paomilee/status/1921515613056328075","1014827497525948416","paomilee"
"1921514271604687338","Sun May 11 10:34:37 +0000 2025","0","Ini yg nulis pasti korban keracunan mbg","1921514271604687338","","","in","KONOHA!","0","0","0","https://x.com/jvarmyhope/status/1921514271604687338","1218896656835284994","jvarmyhope"
"1921439597046747367","Sun May 11 10:33:21 +0000 2025","0","@KangManto123 Branding mati2an. Hasil MBG juga mati2an mulai dari: - basi - keracunan - vendor mundur - vendor ga dibayar","1921513953928085657","","KangManto123","in","JakSel","0","0","0","https://x.com/H4ri4n74_13/status/1921513953928085657","1123857444654993408","H4ri4n74_13"
"1921512745565876331","Sun May 11 10:28:33 +0000 2025","0","Gini aja bilang mbg 99.99% berhasil liat nih banyak yg keracunan kocak","1921512745565876331","","","in","","0","1","0","https://x.com/morollcintaku/status/1921512745565876331","1769202124498632704","morollcintaku"
"1921503931173097925","Sun May 11 09:53:31 +0000 2025","0","Mbg-&gt;keracunan-&gt;tawuran redam Iya bener","1921503931173097925","","","in","Bandung","0","0","0","https://x.com/syifathia/status/1921503931173097925","48667764","syifathia"
"1921369671279726677","Sun May 11 09:52:34 +0000 2025","0","@ARSIPAJA Pelajar pada bawa bekel biar ga keracunan MBG. ","1921503692550799602","","ARSIPAJA","in","","0","1","0","https://x.com/boeronan/status/1921503692550799602","108578958","boeronan"
"1921455821159825665","Sun May 11 09:35:51 +0000 2025","0","@MarahIchsan MBG... menimbulkan keracunan O.01%","1921499482698526769","","MarahIchsan","in","Riau, Indonesia","0","0","0","https://x.com/Elhami235711/status/1921499482698526769","1800936316940713984","Elhami235711"
"1921031055902912913","Sun May 11 09:34:53 +0000 2025","0","@bukantrisna Yeaps karena udah ribuan yang terhitung keracunan dari mbg. Dilihat dari persentase emang kecil tapi mereka semua itu manusia bisa ngerasain sakit dan trauma","1921499240989180107","","bukantrisna","in","","0","0","0","https://x.com/pawpuku/status/1921499240989180107","1274114644399906816","pawpuku"
"1921498494084296832","Sun May 11 09:31:55 +0000 2025","11","Gua bingung dengan pernyataan pejabat kalau angka pengangguran menurun padahal gelombang PHK begitu besar inilah bahayanya @prabowo mendengar cuma dgn 1 telinga sebagaimana MBG begitu banyak yg keracunan tapi Prabowo ngomong cuma 200 orang. https://t.co/Sl9cf6i5ig","1921498494084296832","https://pbs.twimg.com/media/GqqIsRzaQAA7wJp.jpg","","in","Kota Surabaya, Jawa Timur","0","0","10","https://x.com/nur_alif77/status/1921498494084296832","927299329","nur_alif77"
